JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
VE	Ventes	VE-2025-0041	20250106	701000	Ventes de produits finis	C004	Groupe Immovance SA	FA2025-0041	20250106	Facture FA2025-0041  Groupe Immovance SA	0,00	1903,00			20250131		
VE	Ventes	VE-2025-0041	20250106	445710	TVA collectée			FA2025-0041	20250106	Facture FA2025-0041  Groupe Immovance SA	0,00	380,60			20250131		
VE	Ventes	VE-2025-0042	20250214	411000	Clients	C010	Promoteurs du Forez SA	FA2025-0042	20250214	Facture FA2025-0042  Promoteurs du Forez SA	1104,00	0,00			20250228		
VE	Ventes	VE-2025-0042	20250214	706000	Prestations de services	C010	Promoteurs du Forez SA	FA2025-0042	20250214	Facture FA2025-0042  Promoteurs du Forez SA	0,00	920,00			20250228		
VE	Ventes	VE-2025-0042	20250214	445710	TVA collectée			FA2025-0042	20250214	Facture FA2025-0042  Promoteurs du Forez SA	0,00	184,00			20250228		
VE	Ventes	VE-2025-0043	20250207	411000	Clients	C008	Habitat Confluence SAS	FA2025-0043	20250207	Facture FA2025-0043  Habitat Confluence SAS	13554,60	0,00			20250228		
VE	Ventes	VE-2025-0043	20250207	701000	Ventes de produits finis	C008	Habitat Confluence SAS	FA2025-0043	20250207	Facture FA2025-0043  Habitat Confluence SAS	0,00	11295,50			20250228		
VE	Ventes	VE-2025-0043	20250207	445710	TVA collectée			FA2025-0043	20250207	Facture FA2025-0043  Habitat Confluence SAS	0,00	2259,10			20250228		
VE	Ventes	VE-2025-0044	20250207	411000	Clients	C011	Serres & Vérandas Alpines SAS	FA2025-0044	20250207	Facture FA2025-0044  Serres & Vérandas Alpines SAS	8418,12	0,00			20250228		
VE	Ventes	VE-2025-0044	20250207	701000	Ventes de produits finis	C011	Serres & Vérandas Alpines SAS	FA2025-0044	20250207	Facture FA2025-0044  Serres & Vérandas Alpines SAS	0,00	7015,10			20250228		
VE	Ventes	VE-2025-0044	20250207	445710	TVA collectée			FA2025-0044	20250207	Facture FA2025-0044  Serres & Vérandas Alpines SAS	0,00	1403,02			20250228		
VE	Ventes	VE-2025-0045	20250204	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0045	20250204	Facture FA2025-0045  Constructions Peyrelle SAS	13455,00	0,00			20250228		
VE	Ventes	VE-2025-0045	20250204	701000	Ventes de produits finis	C006	Constructions Peyrelle SAS	FA2025-0045	20250204	Facture FA2025-0045  Constructions Peyrelle SAS	0,00	11212,50			20250228		
VE	Ventes	VE-2025-0045	20250204	445710	TVA collectée			FA2025-0045	20250204	Facture FA2025-0045  Constructions Peyrelle SAS	0,00	2242,50			20250228		
VE	Ventes	VE-2025-0046	20250207	411000	Clients	C003	Menuiseries Chartier SAS	FA2025-0046	20250207	Facture FA2025-0046  Menuiseries Chartier SAS	5755,92	0,00			20250228		
VE	Ventes	VE-2025-0046	20250207	701000	Ventes de produits finis	C003	Menuiseries Chartier SAS	FA2025-0046	20250207	Facture FA2025-0046  Menuiseries Chartier SAS	0,00	4796,60			20250228		
VE	Ventes	VE-2025-0046	20250207	445710	TVA collectée			FA2025-0046	20250207	Facture FA2025-0046  Menuiseries Chartier SAS	0,00	959,32			20250228		
VE	Ventes	VE-2025-0047	20250214	411000	Clients	C009	Négoce Vitrages Réunis SARL	FA2025-0047	20250214	Facture FA2025-0047  Négoce Vitrages Réunis SARL	3348,00	0,00			20250228		
VE	Ventes	VE-2025-0047	20250214	706000	Prestations de services	C009	Négoce Vitrages Réunis SARL	FA2025-0047	20250214	Facture FA2025-0047  Négoce Vitrages Réunis SARL	0,00	2790,00			20250228		
VE	Ventes	VE-2025-0047	20250214	445710	TVA collectée			FA2025-0047	20250214	Facture FA2025-0047  Négoce Vitrages Réunis SARL	0,00	558,00			20250228		
VE	Ventes	VE-2025-0048	20250206	411000	Clients	C001	Bâtiplace SARL	FA2025-0048	20250206	Facture FA2025-0048  Bâtiplace SARL	17940,00	0,00			20250228		
VE	Ventes	VE-2025-0048	20250206	701000	Ventes de produits finis	C001	Bâtiplace SARL	FA2025-0048	20250206	Facture FA2025-0048  Bâtiplace SARL	0,00	14950,00			20250228		
VE	Ventes	VE-2025-0048	20250206	445710	TVA collectée			FA2025-0048	20250206	Facture FA2025-0048  Bâtiplace SARL	0,00	2990,00			20250228		
VE	Ventes	VE-2025-0049	20250207	411000	Clients	C008	Habitat Confluence SAS	FA2025-0049	20250207	Facture FA2025-0049  Habitat Confluence SAS	2070,00	0,00			20250228		
VE	Ventes	VE-2025-0049	20250207	701000	Ventes de produits finis	C008	Habitat Confluence SAS	FA2025-0049	20250207	Facture FA2025-0049  Habitat Confluence SAS	0,00	1725,00			20250228		
VE	Ventes	VE-2025-0049	20250207	445710	TVA collectée			FA2025-0049	20250207	Facture FA2025-0049  Habitat Confluence SAS	0,00	345,00			20250228		
VE	Ventes	VE-2025-0050	20250219	411000	Clients	C004	Groupe Immovance SA	FA2025-0050	20250219	Facture FA2025-0050  Groupe Immovance SA	1104,00	0,00			20250228		
VE	Ventes	VE-2025-0050	20250219	706000	Prestations de services	C004	Groupe Immovance SA	FA2025-0050	20250219	Facture FA2025-0050  Groupe Immovance SA	0,00	920,00			20250228		
VE	Ventes	VE-2025-0050	20250219	445710	TVA collectée			FA2025-0050	20250219	Facture FA2025-0050  Groupe Immovance SA	0,00	184,00			20250228		
VE	Ventes	VE-2025-0051	20250218	411000	Clients	C004	Groupe Immovance SA	FA2025-0051	20250218	Facture FA2025-0051  Groupe Immovance SA	9549,60	0,00			20250228		
VE	Ventes	VE-2025-0051	20250218	701000	Ventes de produits finis	C004	Groupe Immovance SA	FA2025-0051	20250218	Facture FA2025-0051  Groupe Immovance SA	0,00	7958,00			20250228		
VE	Ventes	VE-2025-0051	20250218	445710	TVA collectée			FA2025-0051	20250218	Facture FA2025-0051  Groupe Immovance SA	0,00	1591,60			20250228		
VE	Ventes	VE-2025-0052	20250225	411000	Clients	C002	Verrería del Sur SL	FA2025-0052	20250225	Facture FA2025-0052  Verrería del Sur SL	9130,08	0,00			20250228		
VE	Ventes	VE-2025-0052	20250225	701000	Ventes de produits finis	C002	Verrería del Sur SL	FA2025-0052	20250225	Facture FA2025-0052  Verrería del Sur SL	0,00	7608,40			20250228		
VE	Ventes	VE-2025-0052	20250225	445710	TVA collectée			FA2025-0052	20250225	Facture FA2025-0052  Verrería del Sur SL	0,00	1521,68			20250228		
VE	Ventes	VE-2025-0053	20250211	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0053	20250211	Facture FA2025-0053  Constructions Peyrelle SAS	576,00	0,00			20250228		
VE	Ventes	VE-2025-0053	20250211	706000	Prestations de services	C006	Constructions Peyrelle SAS	FA2025-0053	20250211	Facture FA2025-0053  Constructions Peyrelle SAS	0,00	480,00			20250228		
VE	Ventes	VE-2025-0053	20250211	445710	TVA collectée			FA2025-0053	20250211	Facture FA2025-0053  Constructions Peyrelle SAS	0,00	96,00			20250228		
VE	Ventes	VE-2025-0054	20250206	411000	Clients	C012	Tertiaire Bâtir SAS	FA2025-0054	20250206	Facture FA2025-0054  Tertiaire Bâtir SAS	20105,28	0,00			20250228		
VE	Ventes	VE-2025-0054	20250206	701000	Ventes de produits finis	C012	Tertiaire Bâtir SAS	FA2025-0054	20250206	Facture FA2025-0054  Tertiaire Bâtir SAS	0,00	16754,40			20250228		
VE	Ventes	VE-2025-0054	20250206	445710	TVA collectée			FA2025-0054	20250206	Facture FA2025-0054  Tertiaire Bâtir SAS	0,00	3350,88			20250228		
VE	Ventes	VE-2025-0055	20250207	411000	Clients	C012	Tertiaire Bâtir SAS	FA2025-0055	20250207	Facture FA2025-0055  Tertiaire Bâtir SAS	19451,04	0,00			20250228		
VE	Ventes	VE-2025-0055	20250207	701000	Ventes de produits finis	C012	Tertiaire Bâtir SAS	FA2025-0055	20250207	Facture FA2025-0055  Tertiaire Bâtir SAS	0,00	16209,20			20250228		
VE	Ventes	VE-2025-0055	20250207	445710	TVA collectée			FA2025-0055	20250207	Facture FA2025-0055  Tertiaire Bâtir SAS	0,00	3241,84			20250228		
VE	Ventes	VE-2025-0056	20250224	411000	Clients	C007	Atelier Lumière & Verre EURL	FA2025-0056	20250224	Facture FA2025-0056  Atelier Lumière & Verre EURL	576,00	0,00			20250228		
VE	Ventes	VE-2025-0056	20250224	706000	Prestations de services	C007	Atelier Lumière & Verre EURL	FA2025-0056	20250224	Facture FA2025-0056  Atelier Lumière & Verre EURL	0,00	480,00			20250228		
VE	Ventes	VE-2025-0056	20250224	445710	TVA collectée			FA2025-0056	20250224	Facture FA2025-0056  Atelier Lumière & Verre EURL	0,00	96,00			20250228		
VE	Ventes	VE-2025-0057	20250225	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0057	20250225	Facture FA2025-0057  Constructions Peyrelle SAS	26110,44	0,00			20250228		
VE	Ventes	VE-2025-0057	20250225	701000	Ventes de produits finis	C006	Constructions Peyrelle SAS	FA2025-0057	20250225	Facture FA2025-0057  Constructions Peyrelle SAS	0,00	21758,70			20250228		
VE	Ventes	VE-2025-0057	20250225	445710	TVA collectée			FA2025-0057	20250225	Facture FA2025-0057  Constructions Peyrelle SAS	0,00	4351,74			20250228		
VE	Ventes	VE-2025-0058	20250224	411000	Clients	C010	Promoteurs du Forez SA	FA2025-0058	20250224	Facture FA2025-0058  Promoteurs du Forez SA	15180,00	0,00			20250228		
VE	Ventes	VE-2025-0058	20250224	701000	Ventes de produits finis	C010	Promoteurs du Forez SA	FA2025-0058	20250224	Facture FA2025-0058  Promoteurs du Forez SA	0,00	12650,00			20250228		
VE	Ventes	VE-2025-0058	20250224	445710	TVA collectée			FA2025-0058	20250224	Facture FA2025-0058  Promoteurs du Forez SA	0,00	2530,00			20250228		
VE	Ventes	VE-2025-0059	20250210	411000	Clients	C001	Bâtiplace SARL	FA2025-0059	20250210	Facture FA2025-0059  Bâtiplace SARL	11114,88	0,00			20250228		
VE	Ventes	VE-2025-0059	20250210	701000	Ventes de produits finis	C001	Bâtiplace SARL	FA2025-0059	20250210	Facture FA2025-0059  Bâtiplace SARL	0,00	9262,40			20250228		
VE	Ventes	VE-2025-0059	20250210	445710	TVA collectée			FA2025-0059	20250210	Facture FA2025-0059  Bâtiplace SARL	0,00	1852,48			20250228		
VE	Ventes	VE-2025-0060	20250203	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0060	20250203	Facture FA2025-0060  Constructions Peyrelle SAS	1488,00	0,00			20250228		
VE	Ventes	VE-2025-0060	20250203	706000	Prestations de services	C006	Constructions Peyrelle SAS	FA2025-0060	20250203	Facture FA2025-0060  Constructions Peyrelle SAS	0,00	1240,00			20250228		
VE	Ventes	VE-2025-0060	20250203	445710	TVA collectée			FA2025-0060	20250203	Facture FA2025-0060  Constructions Peyrelle SAS	0,00	248,00			20250228		
VE	Ventes	VE-2025-0061	20250211	411000	Clients	C007	Atelier Lumière & Verre EURL	FA2025-0061	20250211	Facture FA2025-0061  Atelier Lumière & Verre EURL	14606,40	0,00			20250228		
VE	Ventes	VE-2025-0061	20250211	701000	Ventes de produits finis	C007	Atelier Lumière & Verre EURL	FA2025-0061	20250211	Facture FA2025-0061  Atelier Lumière & Verre EURL	0,00	12172,00			20250228		
VE	Ventes	VE-2025-0061	20250211	445710	TVA collectée			FA2025-0061	20250211	Facture FA2025-0061  Atelier Lumière & Verre EURL	0,00	2434,40			20250228		
VE	Ventes	VE-2025-0062	20250210	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0062	20250210	Facture FA2025-0062  Constructions Peyrelle SAS	6850,80	0,00			20250228		
VE	Ventes	VE-2025-0062	20250210	701000	Ventes de produits finis	C006	Constructions Peyrelle SAS	FA2025-0062	20250210	Facture FA2025-0062  Constructions Peyrelle SAS	0,00	5709,00			20250228		
VE	Ventes	VE-2025-0062	20250210	445710	TVA collectée			FA2025-0062	20250210	Facture FA2025-0062  Constructions Peyrelle SAS	0,00	1141,80			20250228		
VE	Ventes	VE-2025-0063	20250217	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0063	20250217	Facture FA2025-0063  Constructions Peyrelle SAS	1413,60	0,00			20250228		
VE	Ventes	VE-2025-0063	20250217	706000	Prestations de services	C006	Constructions Peyrelle SAS	FA2025-0063	20250217	Facture FA2025-0063  Constructions Peyrelle SAS	0,00	1178,00			20250228		
VE	Ventes	VE-2025-0063	20250217	445710	TVA collectée			FA2025-0063	20250217	Facture FA2025-0063  Constructions Peyrelle SAS	0,00	235,60			20250228		
VE	Ventes	VE-2025-0064	20250204	411000	Clients	C001	Bâtiplace SARL	FA2025-0064	20250204	Facture FA2025-0064  Bâtiplace SARL	12420,00	0,00			20250228		
VE	Ventes	VE-2025-0064	20250204	701000	Ventes de produits finis	C001	Bâtiplace SARL	FA2025-0064	20250204	Facture FA2025-0064  Bâtiplace SARL	0,00	10350,00			20250228		
VE	Ventes	VE-2025-0064	20250204	445710	TVA collectée			FA2025-0064	20250204	Facture FA2025-0064  Bâtiplace SARL	0,00	2070,00			20250228		
VE	Ventes	VE-2025-0065	20250217	411000	Clients	C010	Promoteurs du Forez SA	FA2025-0065	20250217	Facture FA2025-0065  Promoteurs du Forez SA	4166,40	0,00			20250228		
VE	Ventes	VE-2025-0065	20250217	706000	Prestations de services	C010	Promoteurs du Forez SA	FA2025-0065	20250217	Facture FA2025-0065  Promoteurs du Forez SA	0,00	3472,00			20250228		
VE	Ventes	VE-2025-0065	20250217	445710	TVA collectée			FA2025-0065	20250217	Facture FA2025-0065  Promoteurs du Forez SA	0,00	694,40			20250228		
VE	Ventes	VE-2025-0066	20250206	411000	Clients	C008	Habitat Confluence SAS	FA2025-0066	20250206	Facture FA2025-0066  Habitat Confluence SAS	1562,40	0,00			20250228		
VE	Ventes	VE-2025-0066	20250206	706000	Prestations de services	C008	Habitat Confluence SAS	FA2025-0066	20250206	Facture FA2025-0066  Habitat Confluence SAS	0,00	1302,00			20250228		
VE	Ventes	VE-2025-0066	20250206	445710	TVA collectée			FA2025-0066	20250206	Facture FA2025-0066  Habitat Confluence SAS	0,00	260,40			20250228		
VE	Ventes	VE-2025-0067	20250211	411000	Clients	C003	Menuiseries Chartier SAS	FA2025-0067	20250211	Facture FA2025-0067  Menuiseries Chartier SAS	576,00	0,00			20250228		
VE	Ventes	VE-2025-0067	20250211	706000	Prestations de services	C003	Menuiseries Chartier SAS	FA2025-0067	20250211	Facture FA2025-0067  Menuiseries Chartier SAS	0,00	480,00			20250228		
VE	Ventes	VE-2025-0067	20250211	445710	TVA collectée			FA2025-0067	20250211	Facture FA2025-0067  Menuiseries Chartier SAS	0,00	96,00			20250228		
VE	Ventes	VE-2025-0068	20250225	411000	Clients	C008	Habitat Confluence SAS	FA2025-0068	20250225	Facture FA2025-0068  Habitat Confluence SAS	9844,92	0,00			20250228		
VE	Ventes	VE-2025-0068	20250225	701000	Ventes de produits finis	C008	Habitat Confluence SAS	FA2025-0068	20250225	Facture FA2025-0068  Habitat Confluence SAS	0,00	8204,10			20250228		
VE	Ventes	VE-2025-0068	20250225	445710	TVA collectée			FA2025-0068	20250225	Facture FA2025-0068  Habitat Confluence SAS	0,00	1640,82			20250228		
VE	Ventes	VE-2025-0069	20250207	411000	Clients	C010	Promoteurs du Forez SA	FA2025-0069	20250207	Facture FA2025-0069  Promoteurs du Forez SA	16496,64	0,00			20250228		
VE	Ventes	VE-2025-0069	20250207	701000	Ventes de produits finis	C010	Promoteurs du Forez SA	FA2025-0069	20250207	Facture FA2025-0069  Promoteurs du Forez SA	0,00	13747,20			20250228		
VE	Ventes	VE-2025-0069	20250207	445710	TVA collectée			FA2025-0069	20250207	Facture FA2025-0069  Promoteurs du Forez SA	0,00	2749,44			20250228		
VE	Ventes	VE-2025-0070	20250219	411000	Clients	C002	Verrería del Sur SL	FA2025-0070	20250219	Facture FA2025-0070  Verrería del Sur SL	1104,00	0,00			20250228		
VE	Ventes	VE-2025-0070	20250219	706000	Prestations de services	C002	Verrería del Sur SL	FA2025-0070	20250219	Facture FA2025-0070  Verrería del Sur SL	0,00	920,00			20250228		
VE	Ventes	VE-2025-0070	20250219	445710	TVA collectée			FA2025-0070	20250219	Facture FA2025-0070  Verrería del Sur SL	0,00	184,00			20250228		
VE	Ventes	VE-2025-0071	20250207	411000	Clients	C007	Atelier Lumière & Verre EURL	FA2025-0071	20250207	Facture FA2025-0071  Atelier Lumière & Verre EURL	3199,20	0,00			20250228		
VE	Ventes	VE-2025-0071	20250207	706000	Prestations de services	C007	Atelier Lumière & Verre EURL	FA2025-0071	20250207	Facture FA2025-0071  Atelier Lumière & Verre EURL	0,00	2666,00			20250228		
VE	Ventes	VE-2025-0071	20250207	445710	TVA collectée			FA2025-0071	20250207	Facture FA2025-0071  Atelier Lumière & Verre EURL	0,00	533,20			20250228		
VE	Ventes	VE-2025-0072	20250214	411000	Clients	C010	Promoteurs du Forez SA	FA2025-0072	20250214	Facture FA2025-0072  Promoteurs du Forez SA	4851,12	0,00			20250228		
VE	Ventes	VE-2025-0072	20250214	701000	Ventes de produits finis	C010	Promoteurs du Forez SA	FA2025-0072	20250214	Facture FA2025-0072  Promoteurs du Forez SA	0,00	4042,60			20250228		
VE	Ventes	VE-2025-0072	20250214	445710	TVA collectée			FA2025-0072	20250214	Facture FA2025-0072  Promoteurs du Forez SA	0,00	808,52			20250228		
VE	Ventes	VE-2025-0073	20250212	411000	Clients	C008	Habitat Confluence SAS	FA2025-0073	20250212	Facture FA2025-0073  Habitat Confluence SAS	1104,00	0,00			20250228		
VE	Ventes	VE-2025-0073	20250212	706000	Prestations de services	C008	Habitat Confluence SAS	FA2025-0073	20250212	Facture FA2025-0073  Habitat Confluence SAS	0,00	920,00			20250228		
VE	Ventes	VE-2025-0073	20250212	445710	TVA collectée			FA2025-0073	20250212	Facture FA2025-0073  Habitat Confluence SAS	0,00	184,00			20250228		
VE	Ventes	VE-2025-0074	20250207	411000	Clients	C008	Habitat Confluence SAS	FA2025-0074	20250207	Facture FA2025-0074  Habitat Confluence SAS	4140,00	0,00			20250228		
VE	Ventes	VE-2025-0074	20250207	701000	Ventes de produits finis	C008	Habitat Confluence SAS	FA2025-0074	20250207	Facture FA2025-0074  Habitat Confluence SAS	0,00	3450,00			20250228		
VE	Ventes	VE-2025-0074	20250207	445710	TVA collectée			FA2025-0074	20250207	Facture FA2025-0074  Habitat Confluence SAS	0,00	690,00			20250228		
VE	Ventes	VE-2025-0075	20250207	411000	Clients	C008	Habitat Confluence SAS	FA2025-0075	20250207	Facture FA2025-0075  Habitat Confluence SAS	7068,00	0,00			20250228		
VE	Ventes	VE-2025-0075	20250207	706000	Prestations de services	C008	Habitat Confluence SAS	FA2025-0075	20250207	Facture FA2025-0075  Habitat Confluence SAS	0,00	5890,00			20250228		
VE	Ventes	VE-2025-0075	20250207	445710	TVA collectée			FA2025-0075	20250207	Facture FA2025-0075  Habitat Confluence SAS	0,00	1178,00			20250228		
VE	Ventes	VE-2025-0076	20250221	411000	Clients	C006	Constructions Peyrelle SAS	FA2025-0076	20250221	Facture FA2025-0076  Constructions Peyrelle SAS	10825,92	0,00			20250228		
VE	Ventes	VE-2025-0076	20250221	701000	Ventes de produits finis	C006	Constructions Peyrelle SAS	FA2025-0076	20250221	Facture FA2025-0076  Constructions Peyrelle SAS	0,00	9021,60			20250228		
VE	Ventes	VE-2025-0076	20250221	445710	TVA collectée			FA2025-0076	20250221	Facture FA2025-0076  Constructions Peyrelle SAS	0,00	1804,32			20250228		
VE	Ventes	VE-2025-0077	20250217	411000	Clients	C008	Habitat Confluence SAS	FA2025-0077	20250217	Facture FA2025-0077  Habitat Confluence SAS	576,00	0,00			20250228		
VE	Ventes	VE-2025-0077	20250217	706000	Prestations de services	C008	Habitat Confluence SAS	FA2025-0077	20250217	Facture FA2025-0077  Habitat Confluence SAS	0,00	480,00			20250228		
VE	Ventes	VE-2025-0077	20250217	445710	TVA collectée			FA2025-0077	20250217	Facture FA2025-0077  Habitat Confluence SAS	0,00	96,00			20250228		
VE	Ventes	VE-2025-0078	20250221	411000	Clients	C011	Serres & Vérandas Alpines SAS	FA2025-0078	20250221	Facture FA2025-0078  Serres & Vérandas Alpines SAS	9702,24	0,00			20250228		
VE	Ventes	VE-2025-0078	20250221	701000	Ventes de produits finis	C011	Serres & Vérandas Alpines SAS	FA2025-0078	20250221	Facture FA2025-0078  Serres & Vérandas Alpines SAS	0,00	8085,20			20250228		
VE	Ventes	VE-2025-0078	20250221	445710	TVA collectée			FA2025-0078	20250221	Facture FA2025-0078  Serres & Vérandas Alpines SAS	0,00	1617,04			20250228		
VE	Ventes	VE-2025-0079	20250218	411000	Clients	C009	Négoce Vitrages Réunis SARL	FA2025-0079	20250218	Facture FA2025-0079  Négoce Vitrages Réunis SARL	2529,60	0,00			20250228		
VE	Ventes	VE-2025-0079	20250218	706000	Prestations de services	C009	Négoce Vitrages Réunis SARL	FA2025-0079	20250218	Facture FA2025-0079  Négoce Vitrages Réunis SARL	0,00	2108,00			20250228		
VE	Ventes	VE-2025-0079	20250218	445710	TVA collectée			FA2025-0079	20250218	Facture FA2025-0079  Négoce Vitrages Réunis SARL	0,00	421,60			20250228		
VE	Ventes	VE-2025-0080	20250213	411000	Clients	C012	Tertiaire Bâtir SAS	FA2025-0080	20250213	Facture FA2025-0080  Tertiaire Bâtir SAS	23805,00	0,00			20250228		
